0,-1812703304253952241,181547204251339783,-4535551292576113116,www.google.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; HUAWEI VNS-L31 Build/HUAWEIVNS-L31),http://www.google.com/,389,703,2017-02-03T18:14:15.520+01:00,2017-02-03T18:14:15.590+01:00,MwXxqxXelf+8TB/XEjb1yEEhpuRo8UzqAMTOkHpW/Oo=,80,302,0
0,9031120173312076041,8671125383545144359,9080846502868384387,push.seattleclouds.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-J320FN Build/LMY47V),http://push.seattleclouds.com/,863,415,2017-02-03T18:13:14.660+01:00,2017-02-03T18:13:13.090+01:00,NULL,80,200,71
0,5633616001163459439,-1232674072628647525,-4535551292576113116,3.bp.blogspot.com,http://cocina.facilisimo.com/blogs/recetas-segundos/recetas-con-conejo-sanas-y-ricas_1266633.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",http://3.bp.blogspot.com/-1wJhsEKqwaA/VF-Gtkh_cLI/AAAAAAAAAIQ/Hv7vhjMGRH8/s300/CONEJO3.jpg,1450,14791,2017-02-03T18:05:09.320+01:00,2017-02-03T18:05:09.590+01:00,M6xsk7u0ZihkN/3lxQSUxpqks6wTOHK58kjq9irdQR0=,80,200,32
0,-6153108664836730671,-1069546999042602634,-4535551292576113116,cdn.flipboard.com,NULL,"Mozilla/5.0 (Linux; Android 7.0; SM-G920F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36",http://cdn.flipboard.com/flipboard.com/16cd3d3498026ce885ee23c5a813f0c0923d3acc/original.jpg,28275,772532,2017-02-03T18:11:15.150+01:00,2017-02-03T18:11:15.440+01:00,wMtYQKs9tdrTHvYF0TcyfW9wKw4kyKPV853/T9opgHE=,80,200,0
0,354076276883952138,5899869120651589643,-4535551292576113116,emea.tracking.justpremium.com,http://gaceta.es/noticias/ana-pastor-los-terroristas-asesinados-policia-05062017-1451,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",http://emea.tracking.justpremium.com/tracking.gif?rid=46c2af6f-0d3b-4cf2-bf94-23c29fedf229-1496678977&sid=07b420e6-78b4-4ffc-8071-,1237,473,2017-02-03T18:11:08.080+01:00,2017-02-03T18:11:08.130+01:00,zlMiRdqIxjFDkCfkgVN7zF4VK/cCAl7Xrlcmz/t1e1U=,80,200,32
0,-3540856035584494542,8212579669983563537,1974678988381005492,client.seedtag.com,http://esradio.libertaddigital.com/es-la-manana-de-federico/cronica-rosa.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/16.0.124986583 Mobile/13E238 Safari/600.1.4",http://client.seedtag.com/st_0.ff65a03831e92f5362cc.js,3950,109453,2017-02-03T18:20:16.140+01:00,2017-02-03T18:20:16.020+01:00,bM/9TUf0x67Jeec0ybPOHxlt/HapMcotTG4lxft3hNA=,80,200,71
0,-5333930841694360752,128884188906455949,-5854178418563471743,data.mistat.xiaomi.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1.1; Redmi Note 3 MIUI/V8.0.6.0.LHOMIDG),http://data.mistat.xiaomi.com/mistats/v2,1991,501,2017-02-03T18:20:23.470+01:00,2017-02-03T18:20:21.840+01:00,NULL,8080,200,71
0,-635846214844821959,-15005689918025162,-6098020735403955149,init-p01st.push.apple.com,NULL,"iPhone9,3/10.3.1 (14E304)",http://init-p01st.push.apple.com/bag,718,7797,2017-02-03T18:21:16.000+01:00,2017-02-03T18:21:15.960+01:00,fmHeF4cMMhoF+4urZ0dAP+p1FMXzv8iB7USHnnRjVVk=,80,200,71
0,2331053190583745442,-8539265059630870973,1025407445336048079,tpc.googlesyndication.com,http://www.cabroworld.com/2017/06/04/la-increible-historia-de-una-chica-de-23-anos-que-supuestamente-violo-a-un-taxista/,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G920F Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/126.0.0.23.77;]",http://tpc.googlesyndication.com/safeframe/1-0-8/html/container.html,2810,3653,2017-02-03T18:21:43.000+01:00,2017-02-03T18:21:29.140+01:00,xgzM0SrFtWGVouLZvPopDKRoscRsOIp4yLCgJRw3GJc=,80,200,71
0,5598696125570113640,4831163646137184502,-4535551292576113116,maps.googleapis.com,NULL,NULL,"http://maps.googleapis.com/maps/api/elevation/xml?locations=41.478823,2.082497&sensor=false",377,860,2017-02-03T18:21:40.340+01:00,2017-02-03T18:21:40.420+01:00,+mRZ6crYGOmsLjL49xhPYCfpBcq4C2aqdSNerD/ugx4=,80,200,32
