0,-8963307405162088247,-6061191942689812307,-7914162467844363310,198.38.124.149,NULL,Argo/971 CFNetwork/811.5.4 Darwin/16.6.0,http://198.38.124.149/?o=AQGYMINIswh71YPdAj1Ep9JgdOpZfmpSF__PEcn6HtHV2EDWBzE8kZ99FPMmGc1n6fkcMEMBuDviIQ4wxyyXol9ZCzKX7IzCXbZOO6JfF,34753,433833,2017-03-01T18:32:18.030+01:00,2017-03-01T18:32:09.260+01:00,v5DkXL46hdKRzSJTZ7mFwioDylvJYU59xqLR7sT/7RQ=,80,200,71
0,-1361753258952157232,-5389606536568065119,5571304094807171769,hmma.baidu.com,NULL,Dalvik/1.6.0 (Linux; U; Android 4.4.2; Aquaris E5 HD Build/KOT49H),http://hmma.baidu.com/app.gif,2474,416,2017-03-01T18:29:28.830+01:00,2017-03-01T18:29:28.220+01:00,YIUsWKdp/vt2RGAPh8upVoMMPbfvvlfvoJz69x4BGdA=,8080,200,71
0,-3192212179142158465,-2769524085851567607,7002436371636441354,www.google-analytics.com,http://www.conmishijos.com/nombres/ninas/e/,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-N910F Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36",http://www.google-analytics.com/collect?v=1&_v=j55&a=1698376770&t=pageview&_s=1&dl=http%3A%2F%2Fwww.conmishijos.com%2Fnombres%2Fni,805,514,2017-03-01T18:33:25.330+01:00,2017-03-01T18:33:25.320+01:00,NULL,80,200,71
0,5767762925352548022,4045845717208751133,-1663605588459726046,media2.wallcover.com,http://www.wallcover.com/es/estilo/papel-pintado-diseno.html,"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4",http://media2.wallcover.com/es/media/catalog/product/cache/10/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/3/0/302721.jpg,86284,983198,2017-03-01T18:33:16.500+01:00,2017-03-01T18:33:15.290+01:00,ZIykjTDVmCYspMw0zJk4KQb7T2cN6il388VqE6ZtlC8=,80,200,71
1,2643347457610378092,-2738043094356095347,8045752093781734161,app.adolfodominguez.biz,NULL,Mozilla/4.0 (compatible; MSIE 6.0; MS Web Services Client Protocol 2.0.50727.5485),http://app.adolfodominguez.biz/servicio_ticket/Service.asmx,450,777,2017-03-01T18:32:33.640+01:00,2017-03-01T18:32:32.210+01:00,sXjl2uaOknR/W129L0fhy/RP0SERIBHuVEqci6iX9Pc=,80,100,71
0,-471743366509048277,-1970608767934700064,2825534893606799226,tpc.googlesyndication.com,http://www.marca.com/futbol/barcelona/2016/12/19/5857d06e46163f187f8b4602.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",http://tpc.googlesyndication.com/safeframe/1-0-8/html/container.html,2395,14947,2017-03-01T18:32:31.560+01:00,2017-03-01T18:32:30.680+01:00,FokC6TLnDWJVfPsoKcGyfbQTPLi60x7BxggbqEz3fgQ=,80,200,71
0,-4536751739690644884,3653561849577647879,2020551549867804299,vid.pubmatic.com,http://www.caffeinamagazine.it/dal-web/49361-volete-sapere-a-cosa-serve-mette-cinque-elastici-per-capelli-attorno-al-polso-si-scat,"Mozilla/5.0 (Linux; Android 6.0.1; SM-A310F Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/125.0.0.23.80;]",http://vid.pubmatic.com/AdServer/AdServerServlet?adtype=13&pubId=156027&siteId=178543&adId=936024&vadFmt=3&vminl=1&vmaxl=60&vpos=1,1074,1138,2017-03-01T18:33:10.400+01:00,2017-03-01T18:33:10.530+01:00,jXeOvX792EmKjGjmAAlW/bF3htzcaQeFU/sWS8lLsrk=,80,200,0
0,-8754397146273784877,-2627175817096888534,-4535551292576113116,img.cm.ksmobile.com,NULL,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G920F Build/NRD90M),http://img.cm.ksmobile.com/cmsecurity/res/drawable/2017/03/applock_intruder_new.png,970,8950,2017-03-01T18:33:12.740+01:00,2017-03-01T18:33:12.800+01:00,CUXOrge+W36rSCz7taSuJl69HEdDE0XqvbbcsVTj6vQ=,80,200,0
0,-6519160099156811221,-4830643840442145442,-1734983331078736988,thumbs1.ebaystatic.com,https://www.google.es/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",http://thumbs1.ebaystatic.com/d/l225/m/m5QYB68rUgKckSWM778nFAg.jpg,760,19967,2017-03-01T18:32:49.260+01:00,2017-03-01T18:32:49.520+01:00,akQ3amNYJMlnp+wSpiAoZyv1QREfJMlWkp7yidA67Q0=,80,200,32
1,-858824760659063427,6731584372474144592,-3644459485883937924,img-egc.xvideos.com,NULL,"Mozilla/5.0 (Linux; Android 6.0; EVA-L09 Build/HUAWEIEVA-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://img-egc.xvideos.com/videos/videopreview/df/67/c0/df67c09a99e397e798f46d4a8e02c29c_169.mp4,3913,60510,2017-03-01T18:32:58.310+01:00,2017-03-01T18:32:58.390+01:00,y3xZW+o4pNgvMbAy1lO+OGvfyKsmE8WHJucW96yNcE0=,80,206,32
