0,-2765552019729529056,2741277250337276101,-4535551292576113116,mobilemaps.clients.google.com,NULL,Niantic App,http://mobilemaps.clients.google.com/glm/mmap,2668,50155,2017-01-10T18:01:18.500+01:00,2017-01-10T18:01:18.790+01:00,No6XgtSSi2smSnHwbjg5FzcET0m40bFBKESKF5piEyY=,80,200,0
0,-811151949776847411,-3820146936395080868,-4535551292576113116,hwfotadown.mayitek.com,NULL,okhttp/2.7.5,http://hwfotadown.mayitek.com/ota/root_data02_2/uploadApk/vanzo6737_6.0/F2/en-US/other/2016111521504257622.apk,329,473,2017-01-10T18:01:25.120+01:00,2017-01-10T18:01:25.120+01:00,UGns8sTHr6obZDUIzWmKtHLevIj2PxJv7Z1rG5ykqPk=,80,404,0
0,-3527148803572255177,7542111672976527053,-4535551292576113116,callgirlsmadrid.com,http://callgirlsmadrid.com/,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://callgirlsmadrid.com/,4625,124830,2017-01-10T17:55:19.270+01:00,2017-01-10T17:55:22.240+01:00,sIREadHpmMBcGSsdwKIvr8JOPY3HBy/sJ53AQqQkxKI=,80,200,0
0,3281316948993384257,-556678343437206594,-4535551292576113116,search.spotxchange.com,http://www.conocersalud.com/comprobar-equilibrio-ph/?utm_content=buffer3ba76&utm_medium=social&utm_source=facebook.com&utm_campaig,"Mozilla/5.0 (Linux; Android 5.1.1; SM-J320FN Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Mobile Safari/537.36",http://search.spotxchange.com/vast/2.00/195554?VPAID=js&content_page_url=http%3A%2F%2Fwww.conocersalud.com&player_width=332&player,1729,2873,2017-01-10T18:00:28.690+01:00,2017-01-10T18:00:29.050+01:00,9aNcPuuJp5hXJ2qVtwNxnOL9TYYMU7qjN6wGu/wrIcU=,80,200,0
0,-2097094159098657342,-5561110963705302332,-4535551292576113116,bam.nr-data.net,http://ecom.wix.com/storefront/cartwidgetPopup?cacheKiller=1496678408590&comp,"Mozilla/5.0 (Linux; Android 7.0; SM-G920F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://bam.nr-data.net/1/c99d7f1ab0?a=6903415&sa=1&pl=1496678428644&v=632.2b17625&t=Unnamed%20Transaction&be=722&fe=2637&dc=300&f=,3246,390,2017-01-10T18:00:32.550+01:00,2017-01-10T18:00:32.680+01:00,IHqgmmd9kfuskEAySPWB0MvTJ4Rk6lMAcZUbVjTHhbc=,80,200,0
0,-394541450616390968,6146224988793291128,7430751777058129688,beacon-eu2.rubiconproject.com,http://www.bolsamania.com/tiempo-real/acciones/espana--ibex35.html,"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://beacon-eu2.rubiconproject.com/beacon/d/a143ea65-6b37-4161-8da5-c1945629c78a?accountId=15436&siteId=122660&zoneId=578956&e=6,7168,607,2017-01-10T18:03:19.490+01:00,2017-01-10T18:03:19.640+01:00,LWHi9MHlxaBqkOu+f+AsFVyv2gW+3GSmJOrqKlxAo/o=,80,200,0
0,-3494851692315714580,-1350375573519313964,4372937003959065730,10.200.160.21,NULL,NULL,http://10.200.160.21:81/SAGTEL/ver/64/10447264.ver,285,501,2017-01-10T18:00:41.330+01:00,2017-01-10T18:00:41.320+01:00,A0OjrsFjGzkVFgBH0/BggdcfA90Wiel+P42XNUSNrI0=,81,200,71
0,412855648953461501,2814880525023865528,-840218207266763886,connect.ekomi.de,http://www.pisamonas.es/awrma/guest_rma/view/id/2EBFAE3A5930429D0E2A0/,"Mozilla/5.0 (Linux; Android 5.1.1; C6603 Build/10.7.A.0.222) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://connect.ekomi.de/integration_1376503712/53D7325B9E4AE12.js,1788,15360,2017-01-10T18:00:38.090+01:00,2017-01-10T18:00:37.360+01:00,CEltfaOajVjcFxMRzkW3Ju+zvwBkn1M93FZXvgoXbcw=,80,200,71
0,4868974392649572470,-6686805008329720123,8820925693489604862,guru.avg.com,NULL,AVGINET16-WV7XX86 160FREE AVI=4776/14537 BUILD=8013 MSI=8013 LOC=3082 LIC=4U4AP-Z24UV-BTWWP-QW93F-4NWRE-K LICCOO=0 DIAG=D041250 OPF=0 PCA= BRD=283-0-0 BRH=283 PKG=283 PKP=0 DIAG2=F,http://guru.avg.com/softw/16free/update/avg16xpl.ctf,3935,2225,2017-01-10T18:00:41.350+01:00,2017-01-10T18:00:37.750+01:00,U6B/00DDHYJQZWTQOwO473AgwyvBDFcM0mBnfKyE2wY=,80,302,71
0,5640001054931430833,1814229575398664546,-5031414268549637178,script.crazyegg.com,http://es.savvy.search.com/search/suv%20nuevos?src=facebook&network=Content&Campname=Es-Suv-rmk-Mobile&camptype=sh&ad=123&SiteTarg,"Mozilla/5.0 (Linux; Android 5.0.2; ZTE Blade L3 Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/119.0.0.23.70;]",http://script.crazyegg.com/pages/scripts/0011/5566.js?415744,2012,40715,2017-01-10T18:01:05.600+01:00,2017-01-10T18:01:04.370+01:00,pZjRAIcKBUlf4nhB5Xi/dAOREJKebO1tT0bMFeCIGbc=,8080,200,71
